,Bluecar counter,Utilib counter,Utilib 1.4 counter,Charge Slots,Charging Status,City,ID,Kind,Postal code,Public name,Rental status,Slots,Station type,Status,Subscription status,year,month,day,hour,minute
882,2,0,0,0,nonexistent,Drancy,drancy-jeanjaures-105,STATION,93700,Drancy/Jean JaurÃ¨s/105,operational,4,station,ok,nonexistent,2018,4,3,3,13
883,2,0,0,0,nonexistent,Nanterre,nanterre-lavoisier-14,STATION,92000,Nanterre/Lavoisier/14,operational,4,station,ok,nonexistent,2018,4,4,3,21
884,5,0,0,0,nonexistent,Suresnes,suresnes-stalingrad-11,STATION,92150,Suresnes/Stalingrad/11,operational,1,station,ok,nonexistent,2018,4,2,22,8
885,0,0,0,1,operational,Paris,paris-mortier-15,STATION,75020,Paris/Mortier/15,operational,4,station,ok,nonexistent,2018,4,1,5,31
886,3,0,0,0,nonexistent,Colombes,colombes-felixfaure-7,STATION,92700,Colombes/FÃ©lix Faure/7,operational,2,station,ok,nonexistent,2018,4,2,15,26
887,0,0,0,2,operational,Paris,paris-valette-2,STATION,75005,Paris/Valette/2,operational,5,station,ok,nonexistent,2018,4,6,0,34
888,0,0,0,0,nonexistent,Colombes,colombes-renouillers-183,STATION,92700,Colombes/Renouillers/183,broken,0,station,closed,nonexistent,2018,4,4,21,28
889,1,0,0,0,nonexistent,Paris,paris-tourmaubourg-76,STATION,75007,Paris/Tour-Maubourg/76,operational,3,station,ok,nonexistent,2018,4,6,18,37
890,0,0,0,0,broken,Paris,paris-flandre-61,STATION,75019,Paris/Flandre/61,broken,0,station,closed,nonexistent,2018,4,5,23,5
891,6,0,0,0,nonexistent,Cachan,cachan-saussaies-36,STATION,94230,Cachan/Saussaies/36,operational,0,station,ok,nonexistent,2018,4,4,23,35
892,0,0,0,0,nonexistent,Bagnolet,bagnolet-generaldegaulle-33,SPACE,93170,Bagnolet/De Gaulle/33,broken,0,full_station,closed,broken,2018,4,5,13,36
893,0,0,0,0,nonexistent,Paris,paris-saintmaur-36,STATION,75011,Paris/Saint-Maur/36,operational,1,station,ok,nonexistent,2018,4,8,2,30
894,5,0,1,0,nonexistent,Paris,paris-gouvionmaillot-parking,PARKING,75017,Paris/Gouvion Maillot/Parking,operational,0,station,ok,nonexistent,2018,4,4,5,33
895,1,0,0,0,nonexistent,Courbevoie,courbevoie-andreprothin-12,SPACE,92400,Courbevoie/AndrÃ© Prothin/12,operational,0,full_station,ok,operational,2018,4,8,15,40
896,4,0,0,0,nonexistent,Meudon,meudon-terreneuve-3,STATION,92190,Meudon/Terre Neuve/3,operational,0,station,ok,nonexistent,2018,4,5,19,39
897,0,0,0,0,nonexistent,Paris,paris-provence-35,STATION,75009,Paris/Provence/35,operational,4,station,ok,nonexistent,2018,4,2,3,8
898,5,0,0,0,nonexistent,Rueil-Malmaison,rueilmalmaison-charlesdrot-21,STATION,92500,Rueil-Malmaison/Charles Drot/21,operational,0,station,ok,nonexistent,2018,4,5,5,47
899,1,0,0,0,nonexistent,Saint-Ouen,saintouen-entrepots-2,STATION,93400,Saint-Ouen/EntrepÃ´ts/2,operational,4,station,ok,nonexistent,2018,4,9,19,41
900,3,0,0,0,nonexistent,Paris,paris-chazelles-1,STATION,75017,Paris/Chazelles/1,operational,0,station,ok,nonexistent,2018,4,9,12,37
901,1,0,0,2,operational,Paris,paris-miollis-21,STATION,75015,Paris/Miollis/21,operational,5,station,ok,nonexistent,2018,4,4,15,31
902,1,0,2,0,nonexistent,Paris,paris-alexandrie-7,STATION,75002,Paris/Alexandrie/7,operational,0,station,ok,nonexistent,2018,4,9,8,46
903,0,0,0,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-gallieni-59,STATION,92130,Issy-les-Moulineaux/Gallieni/59,operational,2,station,ok,nonexistent,2018,4,3,22,51
904,5,0,0,1,operational,Paris,paris-botzaris-16,STATION,75019,Paris/Botzaris/16,operational,1,station,ok,nonexistent,2018,4,8,7,23
905,3,0,0,2,operational,Paris,paris-claudebernard-16,STATION,75005,Paris/Claude Bernard/16,operational,2,station,ok,nonexistent,2018,4,5,4,49
906,4,0,1,0,nonexistent,Levallois-Perret,levalloisperret-soouest-parking,PARKING,92300,Levallois-Perret/So'Ouest/Parking,operational,1,station,ok,nonexistent,2018,4,4,23,56
907,0,0,0,1,operational,Paris,paris-faidherbe-27,STATION,75011,Paris/Faidherbe/27,operational,5,station,ok,nonexistent,2018,4,4,1,34
908,5,0,0,0,nonexistent,Pantin,pantin-cimetiereparisien-34,STATION,93500,Pantin/CimetiÃ¨re Parisien/34,operational,1,station,ok,nonexistent,2018,4,1,6,51
909,2,0,0,1,operational,Sceaux,sceaux-houdan-118,STATION,92330,Sceaux/Houdan/118,operational,4,station,ok,nonexistent,2018,4,3,14,17
910,0,0,0,0,nonexistent,Paris,paris-batignolles-9,STATION,75008,Paris/Batignolles/9,operational,2,station,ok,nonexistent,2018,4,7,12,10
911,3,0,0,0,nonexistent,Paris,paris-25aout1944-8,STATION,75014,Paris/25 AoÃ»t 1944/8,operational,0,station,ok,nonexistent,2018,4,4,3,10
912,0,0,0,0,nonexistent,Paris,paris-chateaudun-21,STATION,75009,Paris/Chateaudun/21,operational,4,station,ok,nonexistent,2018,4,5,4,20
913,4,0,0,0,nonexistent,ChÃ¢tenay-Malabry,chatenaymalabry-cyranodebergerac-6,STATION,92290,ChÃ¢tenay-Malabry/Cyrano de Bergerac/6,operational,2,station,ok,nonexistent,2018,4,6,14,27
914,0,0,0,1,operational,Paris,paris-nonnainsdhyeres-1,STATION,75004,Paris/Nonnains d'HyÃ¨res/1,operational,5,station,ok,nonexistent,2018,4,4,5,41
915,1,0,0,1,operational,Paris,paris-victorhugo-93,STATION,75016,Paris/Victor Hugo/93,operational,1,station,ok,nonexistent,2018,4,3,15,32
916,2,0,1,0,operational,Paris,paris-armandcarrel-46,STATION,75019,Paris/Armand Carrel/46,operational,1,station,ok,nonexistent,2018,4,2,10,45
917,0,0,1,0,nonexistent,Saint-Denis,saintdenis-cheminots-24,STATION,93200,Saint-Denis/Cheminots/24,operational,4,station,ok,nonexistent,2018,4,8,18,52
918,3,0,0,0,nonexistent,CrÃ©teil,creteil-denfertrochereau-12,STATION,94000,CrÃ©teil/Denfert Rochereau/12,operational,3,station,ok,nonexistent,2018,4,5,4,37
919,3,0,0,0,operational,Paris,paris-raymondlosserand-145,STATION,75014,Paris/Raymond Losserand/145,operational,0,station,ok,nonexistent,2018,4,3,18,5
920,0,0,0,0,nonexistent,CrÃ©teil,creteil-laferriere-142,STATION,94000,CrÃ©teil/LaferriÃ¨re/142,broken,0,station,closed,nonexistent,2018,4,1,11,24
921,0,0,0,0,broken,Paris,paris-lhopital-157,STATION,75013,Paris/HÃ´pital/157,broken,0,station,closed,nonexistent,2018,4,8,22,40
922,0,0,0,0,nonexistent,Paris,paris-garibaldicambronne-parking,PARKING,75015,Paris/Garibaldi Cambronne/Parking,broken,0,station,closed,nonexistent,2018,4,4,10,45
923,0,0,0,1,operational,Paris,paris-charlesfillion-22,STATION,75017,Paris/Charles Fillion/22,operational,3,station,ok,nonexistent,2018,4,1,10,20
924,0,0,0,0,nonexistent,ChÃ¢tenay-Malabry,chatenaymalabry-divisionleclerc-81,STATION,92290,ChÃ¢tenay-Malabry/Division Leclerc/81,broken,0,station,closed,nonexistent,2018,4,1,11,22
925,0,0,0,0,nonexistent,AsniÃ¨res-sur-Seine,asnieressurseine-argenteuil-282,STATION,92600,AsniÃ¨res-sur-Seine/Argenteuil/282,future,0,station,scheduled,nonexistent,2018,4,5,7,57
926,3,0,0,0,nonexistent,Limeil-BrÃ©vannes,limeilbrevannes-valenton-55,STATION,94450,Limeil-BrÃ©vannes/Valenton/55,operational,1,station,ok,nonexistent,2018,4,8,12,13
927,6,0,0,0,operational,Paris,paris-raymondlosserand-229,STATION,75014,Paris/Raymond Losserand/229,operational,0,station,ok,nonexistent,2018,4,5,12,29
928,2,0,0,0,nonexistent,Garches,garches-degaulle-168,STATION,92380,Garches/De Gaulle/168,operational,3,station,ok,operational,2018,4,5,8,48
929,3,0,2,0,operational,Paris,paris-fabredeglantine-2,STATION,75012,Paris/Fabre d'Ãglantine/2,operational,0,station,ok,nonexistent,2018,4,4,21,32
930,1,0,0,0,nonexistent,Paris,paris-faubourgpoissoniere-64,STATION,75010,Paris/PoissonniÃ¨re/64,operational,2,station,ok,nonexistent,2018,4,4,12,1
931,5,0,0,0,operational,Paris,paris-pierrebrossolette-1,STATION,75005,Paris/Pierre Brossolette/1,operational,0,station,ok,nonexistent,2018,4,2,18,53
932,3,0,0,1,operational,Paris,paris-courcelles-69,STATION,75008,Paris/Courcelles/69,operational,3,station,ok,nonexistent,2018,4,2,14,56
933,5,0,1,0,operational,Sceaux,sceaux-franklinroosevelt-60,STATION,92330,Sceaux/Franklin Roosevelt/60,operational,1,station,ok,nonexistent,2018,4,8,2,0
934,5,0,0,0,nonexistent,Colombes,colombes-audra-7,STATION,92700,Colombes/Audra/7,operational,0,station,ok,nonexistent,2018,4,4,0,34
935,4,0,0,0,operational,Paris,paris-francoisdeneufchateau-11,STATION,75011,Paris/FranÃ§ois de Neufchateau/11,operational,2,station,ok,nonexistent,2018,4,5,9,53
936,1,0,0,1,operational,Paris,paris-bremontier-19,STATION,75017,Paris/BrÃ©montier/19,operational,5,station,ok,nonexistent,2018,4,4,22,25
937,4,1,0,0,nonexistent,Alfortville,alfortville-malleret-16,SPACE,94140,Alfortville/Malleret/16,operational,0,full_station,ok,operational,2018,4,1,1,28
938,1,0,0,2,operational,Paris,paris-commerce-5,STATION,75015,Paris/Commerce/5,operational,5,station,ok,nonexistent,2018,4,8,11,59
939,0,0,0,2,operational,Paris,paris-berri-10,STATION,75008,Paris/Berri/10,operational,6,station,ok,nonexistent,2018,4,5,21,46
940,2,0,0,1,operational,Paris,paris-louisblanc-6,STATION,75010,Paris/Louis Blanc/6,operational,3,station,ok,nonexistent,2018,4,9,2,16
941,1,0,0,0,nonexistent,Saint-Ouen,saintouen-michelet-42,STATION,93400,Saint-Ouen/Michelet/42,operational,4,station,ok,nonexistent,2018,4,6,6,1
942,3,0,0,0,nonexistent,Rueil-Malmaison,rueilmalmaison-augusteperret-4,STATION,92500,Rueil-Malmaison/Auguste Perret/4,operational,0,station,ok,nonexistent,2018,4,4,16,21
943,0,0,0,2,operational,Paris,paris-maine-78,SPACE,75014,Paris/Maine/78,operational,6,full_station,ok,operational,2018,4,4,0,1
944,3,0,1,0,nonexistent,AsniÃ¨res-sur-Seine,asnieressurseine-sadicarnot-10,STATION,92600,AsniÃ¨res-sur-Seine/Sadi Carnot/10,operational,1,station,ok,nonexistent,2018,4,2,12,18
945,4,0,0,0,nonexistent,VÃ©lizy-Villacoublay,velizyvillacoublay-capitainetarron-8,STATION,78140,VÃ©lizy-Villacoublay/Capitaine Tarron/8,operational,0,station,ok,nonexistent,2018,4,4,22,46
946,2,0,0,0,nonexistent,Paris,paris-richardlenoir-36,STATION,75011,Paris/Richard Lenoir/36,operational,2,station,ok,nonexistent,2018,4,4,12,37
947,4,0,0,0,operational,Paris,paris-charenton-251,STATION,75012,Paris/Charenton/251,operational,0,station,ok,nonexistent,2018,4,9,21,30
948,3,0,1,0,nonexistent,Vincennes,vincennes-fontenay-194,STATION,94300,Vincennes/Fontenay/194,operational,3,station,ok,nonexistent,2018,4,2,16,19
949,0,0,0,2,operational,Paris,paris-henard-3,STATION,75012,Paris/Henard/3,operational,6,station,ok,nonexistent,2018,4,5,14,41
950,4,0,1,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-gallieni-59,STATION,92130,Issy-les-Moulineaux/Gallieni/59,operational,1,station,ok,nonexistent,2018,4,5,2,9
951,3,0,0,0,nonexistent,Paris,paris-coloneldriant-7,STATION,75001,Paris/Colonel Driant/7,operational,0,station,ok,nonexistent,2018,4,3,13,1
952,5,0,1,0,nonexistent,Vanves,vanves-jeanjaures-101,STATION,92170,Vanves/Jean JaurÃ¨s/101,operational,0,station,ok,nonexistent,2018,4,8,6,36
953,0,0,1,0,broken,Paris,paris-batignolles-92,STATION,75017,Paris/Batignolles/92,operational,2,station,ok,nonexistent,2018,4,5,6,32
954,5,0,1,0,operational,Paris,paris-claudebernard-16,STATION,75005,Paris/Claude Bernard/16,operational,0,station,ok,nonexistent,2018,4,9,4,50
955,3,0,1,1,operational,Paris,paris-ivry-3,STATION,75013,Paris/Ivry/3,operational,2,station,ok,nonexistent,2018,4,7,16,18
956,6,0,0,0,nonexistent,Malakoff,malakoff-gabrielperi-120,STATION,92240,Malakoff/Gabriel PÃ©ri/120,operational,1,station,ok,nonexistent,2018,4,7,4,9
957,6,1,0,0,nonexistent,Fontenay-aux-Roses,fontenayauxroses-divisionleclerc-31,STATION,92260,Fontenay-aux-Roses/Division Leclerc/31,operational,0,station,ok,nonexistent,2018,4,6,7,19
958,0,0,0,2,operational,Paris,paris-maine-4,STATION,75015,Paris/Maine/4,operational,3,station,ok,nonexistent,2018,4,6,22,13
959,3,0,0,0,nonexistent,Malakoff,malakoff-charlesdegaulle-parking,SPACE,92240,Malakoff/Charles de Gaulle/Parking,operational,3,full_station,ok,operational,2018,4,7,7,50
960,2,0,0,0,nonexistent,Gennevilliers,gennevilliers-louisemichel-36,STATION,92230,Gennevilliers/Louise Michel/36,operational,4,station,ok,nonexistent,2018,4,4,2,31
961,3,0,0,0,operational,Paris,paris-marcadet-7,STATION,75018,Paris/Marcadet/7,operational,3,station,ok,nonexistent,2018,4,7,9,51
962,1,0,0,0,operational,Paris,paris-marceau-1,STATION,75016,Paris/Marceau/1,operational,0,station,ok,nonexistent,2018,4,1,16,14
963,1,0,0,0,nonexistent,Paris,paris-concorde-parking,PARKING,75008,Paris/Concorde/Parking,operational,1,station,ok,nonexistent,2018,4,5,14,48
964,0,0,0,2,operational,Paris,paris-henribarbusse-25,STATION,75005,Paris/Henri Barbusse/25,operational,6,station,ok,nonexistent,2018,4,7,8,1
965,1,0,0,1,operational,Paris,paris-pyrenees-137,SPACE,75020,Paris/PyrÃ©nÃ©es/137,operational,3,full_station,ok,operational,2018,4,1,22,40
966,6,0,0,0,nonexistent,Le Chesnay,lechesnay-dutartre-58,STATION,78150,Le Chesnay/Dutartre/58,operational,0,station,ok,nonexistent,2018,4,7,5,18
967,0,0,0,0,nonexistent,Montrouge,montrouge-barbes-24,STATION,92120,Montrouge/BarbÃ¨s/24,operational,6,station,ok,nonexistent,2018,4,3,18,44
968,4,0,0,0,operational,Paris,paris-ordener-120,STATION,75018,Paris/Ordener/120,operational,0,station,ok,nonexistent,2018,4,6,7,8
969,4,0,0,0,nonexistent,Paris,paris-jeanmoulin-34,STATION,75014,Paris/Jean Moulin/34,operational,1,station,ok,nonexistent,2018,4,7,14,30
970,3,0,1,0,nonexistent,Clamart,clamart-republique-2,STATION,92140,Clamart/RÃ©publique/2,operational,1,station,ok,nonexistent,2018,4,5,5,16
971,2,0,0,1,operational,Drancy,drancy-cheminlateral-20,STATION,93700,Drancy/LatÃ©ral/20,operational,4,station,ok,nonexistent,2018,4,5,21,56
972,1,0,0,1,operational,Paris,paris-montecristo-24,STATION,75020,Paris/Monte Cristo/24,operational,3,station,ok,nonexistent,2018,4,3,13,32
973,0,0,0,0,nonexistent,Paris,paris-saintdenis-91,STATION,75010,Paris/Saint-Denis/91,operational,4,station,ok,nonexistent,2018,4,6,19,16
974,4,0,0,2,operational,Paris,paris-reille-59,STATION,75014,Paris/Reille/59,operational,2,station,ok,nonexistent,2018,4,7,18,32
975,2,0,1,0,nonexistent,Neuilly-Plaisance,neuillyplaisance-paulcezanne-2,SPACE,93360,Neuilly-Plaisance/Paul CÃ©zanne/2,operational,2,full_station,ok,operational,2018,4,2,6,33
976,0,0,0,1,operational,Paris,paris-uzes-1,STATION,75002,Paris/UzÃ¨s/1,operational,5,station,ok,nonexistent,2018,4,7,8,11
977,6,0,1,0,nonexistent,VÃ©lizy-Villacoublay,velizyvillacoublay-marceldassault-2,STATION,78140,VÃ©lizy-Villacoublay/Marcel Dassault/2,operational,0,station,ok,nonexistent,2018,4,1,20,0
978,2,0,0,1,operational,Paris,paris-fabredeglantine-2,STATION,75012,Paris/Fabre d'Ãglantine/2,operational,2,station,ok,nonexistent,2018,4,1,0,33
979,3,0,0,0,nonexistent,AsniÃ¨res-sur-Seine,asnieressurseine-menil-273,STATION,92600,AsniÃ¨res-sur-Seine/MÃ©nil/273,operational,3,station,ok,nonexistent,2018,4,2,9,51
980,0,1,0,0,nonexistent,Paris,paris-brunel-42,STATION,75017,Paris/Brunel/42,operational,0,station,ok,nonexistent,2018,4,9,8,23
981,0,0,0,0,nonexistent,Paris,paris-faubourgmontmartre-31,STATION,75009,Paris/Montmartre/31,operational,4,station,ok,nonexistent,2018,4,4,3,26
982,4,0,0,0,nonexistent,Paris,paris-cambronne-parking,PARKING,75015,Paris/Cambronne/Parking,operational,2,station,ok,nonexistent,2018,4,1,21,19
983,2,0,0,0,nonexistent,Boulogne-Billancourt,boulognebillancourt-marcelbontemps-30,STATION,92100,Boulogne-Billancourt/Marcel Bontemps/30,operational,4,station,ok,nonexistent,2018,4,7,4,42
984,0,0,0,0,nonexistent,Paris,paris-grenelle31-parking,PARKING,75015,Paris/Grenelle 31/Parking,broken,0,station,closed,nonexistent,2018,4,6,1,45
985,2,0,0,0,nonexistent,Paris,paris-jeannedarc-45,STATION,75013,Paris/Jeanne D'Arc/45,operational,1,station,ok,nonexistent,2018,4,5,23,30
986,6,0,0,0,nonexistent,Fontenay-aux-Roses,fontenayauxroses-divisionleclerc-31,STATION,92260,Fontenay-aux-Roses/Division Leclerc/31,operational,0,station,ok,nonexistent,2018,4,8,17,18
987,1,0,0,0,nonexistent,Meudon,meudon-jeanjaures-72,STATION,92190,Meudon/Jean JaurÃ¨s/72,operational,4,station,ok,broken,2018,4,5,10,24
988,4,0,0,0,nonexistent,Paris,paris-marieandreelagrouaweilhalle-2,STATION,75013,Paris/Marie-AndrÃ©e Lagroua Weil-Halle/2,operational,0,station,ok,nonexistent,2018,4,3,12,57
989,0,0,0,0,operational,Paris,paris-pyramides-12,STATION,75001,Paris/Pyramides/12,operational,4,station,ok,nonexistent,2018,4,6,0,58
990,2,0,3,0,operational,Paris,paris-felixfaure-109,SPACE,75015,Paris/FÃ©lix Faure/109,operational,0,full_station,ok,broken,2018,4,6,13,55
991,3,0,1,1,operational,Paris,paris-sorbier-40,STATION,75020,Paris/Sorbier/40,operational,2,station,ok,nonexistent,2018,4,2,0,45
992,0,0,0,1,operational,Paris,paris-haussmann-6,STATION,75009,Paris/Haussmann/6,operational,5,station,ok,nonexistent,2018,4,4,2,11
993,0,0,0,0,broken,Sceaux,sceaux-houdan-118,STATION,92330,Sceaux/Houdan/118,broken,0,station,closed,nonexistent,2018,4,9,21,57
994,0,0,0,1,operational,Paris,paris-pelleport-105,STATION,75020,Paris/Pelleport/105,operational,5,station,ok,nonexistent,2018,4,5,15,26
995,4,0,0,0,nonexistent,Vanves,vanves-larmeroux-12,STATION,92170,Vanves/Larmeroux/12,operational,0,station,ok,nonexistent,2018,4,9,4,24
996,0,0,0,2,operational,Paris,paris-tolbiac-41,STATION,75013,Paris/Tolbiac/41,operational,4,station,ok,nonexistent,2018,4,8,15,14
997,1,0,0,0,nonexistent,Colombes,colombes-pierrebrossolette-42,STATION,92700,Colombes/Pierre Brossolette/42,operational,5,station,ok,nonexistent,2018,4,9,10,4
998,0,0,0,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-gallieni-27,STATION,92130,Issy-les-Moulineaux/Gallieni/27,operational,6,station,ok,nonexistent,2018,4,9,20,59
999,0,0,0,0,broken,Paris,paris-voltaire-59,STATION,75011,Paris/Voltaire/59,broken,0,station,closed,nonexistent,2018,4,6,21,19
1000,5,0,0,0,operational,Paris,paris-chevaleret-131,STATION,75013,Paris/Chevaleret/131,operational,0,station,ok,nonexistent,2018,4,6,13,24
1001,0,0,0,0,nonexistent,Gennevilliers,gennevilliers-vieuxchemindesaintdenis-106,STATION,92230,Gennevilliers/Vieux Chemin de Saint-Denis/106,operational,5,station,ok,nonexistent,2018,4,1,19,39
1002,0,0,0,0,broken,Paris,paris-grandearmee-81,STATION,75016,Paris/Grande ArmÃ©e/81,broken,0,station,closed,nonexistent,2018,4,9,2,44
1003,4,1,0,0,nonexistent,Rueil-Malmaison,rueilmalmaison-18juin1940-63,STATION,92500,Rueil-Malmaison/18 juin 1940/63,operational,0,station,ok,nonexistent,2018,4,8,2,23
1004,1,0,0,0,operational,Paris,paris-bac-142,STATION,75007,Paris/Bac/142,operational,4,station,ok,nonexistent,2018,4,2,17,0
1005,5,0,0,0,nonexistent,Boulogne-Billancourt,boulognebillancourt-henrimartin-2,STATION,92100,Boulogne-Billancourt/Henri Martin/2,operational,1,station,ok,nonexistent,2018,4,9,14,23
1006,6,0,0,0,nonexistent,VÃ©lizy-Villacoublay,velizyvillacoublay-pauldautier-2,STATION,78140,VÃ©lizy-Villacoublay/Paul Dautier/2,operational,0,station,ok,nonexistent,2018,4,1,6,59
1007,0,0,0,2,operational,Paris,paris-courcelles-69,STATION,75008,Paris/Courcelles/69,operational,6,station,ok,nonexistent,2018,4,1,21,39
1008,1,0,0,1,operational,Paris,paris-paradis-28,STATION,75010,Paris/Paradis/28,operational,4,station,ok,nonexistent,2018,4,2,20,23
1009,2,0,0,0,nonexistent,CrÃ©teil,creteil-gabrielfaure-18,STATION,94000,CrÃ©teil/Gabriel FaurÃ©/18,operational,2,station,ok,nonexistent,2018,4,8,21,48
1010,5,1,0,0,operational,Paris,paris-portedemontrouge-8,STATION,75014,Paris/Porte de Montrouge/8,operational,0,station,ok,nonexistent,2018,4,6,2,46
1011,0,0,0,1,operational,Paris,paris-frigos-24,STATION,75013,Paris/Frigos/24,operational,4,station,ok,nonexistent,2018,4,9,16,13
1012,2,0,0,2,operational,Paris,paris-miollis-21,STATION,75015,Paris/Miollis/21,operational,4,station,ok,nonexistent,2018,4,4,14,54
1013,2,1,1,0,operational,Boulogne-Billancourt,boulognebillancourt-republique-24,STATION,92100,Boulogne-Billancourt/RÃ©publique/24,operational,1,station,ok,nonexistent,2018,4,2,14,29
1014,0,0,0,0,nonexistent,Meudon,meudon-terreneuve-3,STATION,92190,Meudon/Terre Neuve/3,operational,6,station,ok,nonexistent,2018,4,9,15,21
1015,2,0,0,0,nonexistent,Bagnolet,bagnolet-pasteur-124,STATION,93170,Bagnolet/Pasteur/124,operational,1,station,ok,nonexistent,2018,4,8,19,30
1016,1,0,0,0,operational,Paris,paris-hopital-47,STATION,75013,Paris/HÃ´pital/47,operational,4,station,ok,nonexistent,2018,4,5,13,26
1017,3,0,0,0,nonexistent,Champigny-sur-Marne,champignysurmarne-pierrerenaudel-2,SPACE,94500,Champigny-sur-Marne/Pierre Renaudel/2,operational,0,full_station,ok,operational,2018,4,1,18,53
1018,0,0,0,0,nonexistent,Bezons,bezons-emilezola-50,STATION,95870,Bezons/Emile Zola/50,operational,7,station,ok,nonexistent,2018,4,9,17,36
1019,3,1,0,0,operational,Paris,paris-mozart-68,STATION,75016,Paris/Mozart/68,operational,1,station,ok,nonexistent,2018,4,1,3,10
1020,3,0,0,0,operational,Paris,paris-emilezola-143,STATION,75015,Paris/Ãmile Zola/143,operational,3,station,ok,nonexistent,2018,4,5,6,14
1021,2,0,0,0,nonexistent,CrÃ©teil,creteil-cotonou-4,STATION,94000,CrÃ©teil/Cotonou/4,operational,2,station,ok,nonexistent,2018,4,2,8,12
1022,0,0,0,0,broken,Paris,paris-saintantoine-16,STATION,75012,Paris/Saint-Antoine/16,broken,0,station,closed,nonexistent,2018,4,4,20,14
1023,0,0,0,1,operational,Paris,paris-astorg-11,STATION,75008,Paris/Astorg/11,operational,6,station,ok,nonexistent,2018,4,7,20,32
